 value value time   
      
137.9272514166 31.5 32.53 2018-05-08 12 39 7.397306
138.9284174166 31.57 32.53 2018-05-08 12 40 7.467266
139.9292539833 31.52 32.55 2018-05-08 12 41 7.51746
140.93039795 31.45 32.55 2018-05-08 12 42 7.586098
141.9317817833 31.49 32.54 2018-05-08 12 43 7.669128
142.9333268333 31.52 32.54 2018-05-08 12 44 7.761831
143.93428 31.53 32.53 2018-05-08 12 45 7.819021
144.93543235 31.5 32.54 2018-05-08 12 46 7.888162
145.9363655166 31.53 32.55 2018-05-08 12 47 7.944152
146.9372957666 31.51 32.54 2018-05-08 12 48 7.999967
147.9378656333 31.53 32.55 2018-05-08 12 49 8.034159
148.9391811666 31.5 32.56 2018-05-08 12 50 8.113091
149.9403056 31.56 32.56 2018-05-08 12 51 8.180557
150.9403213333 31.51 32.56 2018-05-08 12 52 8.181501
151.9412853333 31.58 32.56 2018-05-08 12 53 8.239341
152.9419131666 31.53 32.55 2018-05-08 12 54 8.277011
153.9428869 31.53 32.56 2018-05-08 12 55 8.335435
154.9432609166 31.56 32.56 2018-05-08 12 56 8.357876
155.9439866166 31.51 32.56 2018-05-08 12 57 8.401418
156.94433885 31.54 32.57 2018-05-08 12 58 8.422552
157.9452532833 31.58 32.58 2018-05-08 12 59 8.477418
158.9464122833 31.56 32.57 2018-05-08 13 0 8.546958
159.9465739 31.51 32.56 2018-05-08 13 1 8.556655
160.9467950333 31.56 32.57 2018-05-08 13 2 8.569923
161.9482409833 31.47 32.57 2018-05-08 13 3 8.65668
162.9484943 31.46 32.58 2018-05-08 13 4 8.671879
163.9493934666 31.55 32.59 2018-05-08 13 5 8.725829
164.02681855 31.55 32.59 2018-05-08 13 5 13.371334
164.4545697666 31.52 32.6 2018-05-08 13 5 39.036407
165.4550970333 31.54 32.58 2018-05-08 13 6 39.068043
166.4557044666 31.49 32.59 2018-05-08 13 7 39.104489
167.4573155833 31.5 32.59 2018-05-08 13 8 39.201156
168.4587984 31.48 32.59 2018-05-08 13 9 39.290125
169.46011805 31.47 32.6 2018-05-08 13 10 39.369304
170.4603750333 31.52 32.6 2018-05-08 13 11 39.384723
171.4615070166 31.46 32.59 2018-05-08 13 12 39.452642
172.46231265 31.53 32.6 2018-05-08 13 13 39.50098
173.4629863666 31.52 32.6 2018-05-08 13 14 39.541403
174.4644827166 31.52 32.6 2018-05-08 13 15 39.631184
175.4648736166 31.52 32.6 2018-05-08 13 16 39.654638
176.4653246 31.57 32.6 2018-05-08 13 17 39.681697
177.4654804166 31.53 32.61 2018-05-08 13 18 39.691046
178.46611795 31.54 32.61 2018-05-08 13 19 39.729298
179.4663268166 31.47 32.6 2018-05-08 13 20 39.74183
180.4677610666 31.5 32.61 2018-05-08 13 21 39.827885
181.46806735 31.53 32.62 2018-05-08 13 22 39.846262
182.4686064333 31.56 32.61 2018-05-08 13 23 39.878607
183.4691556 31.52 32.62 2018-05-08 13 24 39.911557
184.4707875 31.59 32.62 2018-05-08 13 25 40.009471
185.4710310666 31.54 32.62 2018-05-08 13 26 40.024085
186.47213085 31.54 32.62 2018-05-08 13 27 40.090072
187.4725114 31.51 32.61 2018-05-08 13 28 40.112905
188.4739034833 31.52 32.61 2018-05-08 13 29 40.19643
189.4755392333 31.49 32.63 2018-05-08 13 30 40.294575
190.4765235166 31.53 32.61 2018-05-08 13 31 40.353632
191.4774366333 31.6 32.62 2018-05-08 13 32 40.408419
192.4777096 31.57 32.62 2018-05-08 13 33 40.424797
193.4778532833 31.56 32.63 2018-05-08 13 34 40.433418
194.4779540333 31.53 32.62 2018-05-08 13 35 40.439463
195.4789691 31.55 32.62 2018-05-08 13 36 40.500367
196.48054455 31.58 32.63 2018-05-08 13 37 40.594894
197.4810624166 31.6 32.63 2018-05-08 13 38 40.625966
198.48188535 31.53 32.64 2018-05-08 13 39 40.675342
199.4827460833 31.58 32.65 2018-05-08 13 40 40.726986
200.4839424333 31.59 32.63 2018-05-08 13 41 40.798767
201.4850913666 31.62 32.63 2018-05-08 13 42 40.867703
202.4856053 31.61 32.63 2018-05-08 13 43 40.898539
203.4859005166 31.52 32.63 2018-05-08 13 44 40.916252
204.4872318666 31.57 32.63 2018-05-08 13 45 40.996133
205.4882254833 31.6 32.63 2018-05-08 13 46 41.05575
206.4883859 31.62 32.64 2018-05-08 13 47 41.065375
207.4896044333 31.6 32.65 2018-05-08 13 48 41.138487
208.4898486333 31.65 32.65 2018-05-08 13 49 41.153139
209.49060785 31.6 32.64 2018-05-08 13 50 41.198692
210.4907209 31.65 32.65 2018-05-08 13 51 41.205475
211.4910796833 31.62 32.64 2018-05-08 13 52 41.227002
212.4915366666 31.56 32.66 2018-05-08 13 53 41.254421
213.4919026 31.62 32.67 2018-05-08 13 54 41.276377
214.4934442333 31.62 32.69 2018-05-08 13 55 41.368875
215.4946100833 31.64 32.67 2018-05-08 13 56 41.438826
216.4963622166 31.65 32.66 2018-05-08 13 57 41.543954
217.4976664833 31.61 32.67 2018-05-08 13 58 41.62221
218.4981134333 31.55 32.66 2018-05-08 13 59 41.649027
219.4981250833 31.62 32.67 2018-05-08 14 0 41.649726
220.4992159 31.6 32.66 2018-05-08 14 1 41.715175
221.5003574666 31.62 32.66 2018-05-08 14 2 41.783669
222.5012423166 31.64 32.67 2018-05-08 14 3 41.83676
223.5028428666 31.6 32.67 2018-05-08 14 4 41.932793
224.50401325 31.66 32.68 2018-05-08 14 5 42.003016
225.5046157666 31.59 32.67 2018-05-08 14 6 42.039167
226.5061892166 31.64 32.68 2018-05-08 14 7 42.133574
227.5074261166 31.64 32.68 2018-05-08 14 8 42.207788
228.5082832 31.67 32.68 2018-05-08 14 9 42.259213
229.5096813166 31.64 32.69 2018-05-08 14 10 42.3431
230.5106475833 31.58 32.69 2018-05-08 14 11 42.401076
231.5110942166 31.6 32.68 2018-05-08 14 12 42.427874
232.5118519 31.64 32.7 2018-05-08 14 13 42.473335
233.5123374166 31.64 32.71 2018-05-08 14 14 42.502466
234.5129966666 31.63 32.69 2018-05-08 14 15 42.542021
235.5146021666 31.68 32.71 2018-05-08 14 16 42.638351
236.5153984833 31.65 32.68 2018-05-08 14 17 42.68613
237.5169987166 31.64 32.7 2018-05-08 14 18 42.782144
238.5187348833 31.63 32.69 2018-05-08 14 19 42.886314
239.5197158166 31.65 32.69 2018-05-08 14 20 42.94517
240.5207500833 31.6 32.7 2018-05-08 14 21 43.007226
241.5208491833 31.67 32.7 2018-05-08 14 22 43.013172
242.5211934333 31.66 32.72 2018-05-08 14 23 43.033827
243.5224491833 31.63 32.71 2018-05-08 14 24 43.109172
244.41756115 31.63 32.71 2018-05-08 14 25 36.81589
244.944436 31.6 32.71 2018-05-08 14 26 8.428381
245.9456590333 31.62 32.72 2018-05-08 14 27 8.501763
246.94695045 31.67 32.72 2018-05-08 14 28 8.579248
247.9481984833 31.7 32.71 2018-05-08 14 29 8.65413
248.9497280666 31.69 32.71 2018-05-08 14 30 8.745905
249.9503106166 31.7 32.72 2018-05-08 14 31 8.780858
250.9513945333 31.7 32.72 2018-05-08 14 32 8.845893
